visit_day,visits
2114-04-15,5
2114-04-16,8
2114-04-17,5
2114-04-18,10
2114-04-19,13
2114-04-20,8
2114-04-21,13
2114-04-22,7
2114-04-23,10
2114-04-24,6
2114-04-25,12
2114-04-26,6
2114-04-27,8
2114-04-28,8
2114-04-29,9
2114-04-30,11
2114-05-01,7
2114-05-02,7
2114-05-03,7
2114-05-04,6
2114-05-05,6
2114-05-06,9
2114-05-07,6
2114-05-08,8
2114-05-09,10
2114-05-10,9
2114-05-11,11
2114-05-12,8
2114-05-13,12
2114-05-14,4
2114-05-15,8
2114-05-16,6
2114-05-17,10
2114-05-18,4
2114-05-19,11
2114-05-20,8
2114-05-21,4
2114-05-22,5
2114-05-23,6
2114-05-24,5
2114-05-25,7
2114-05-26,9
2114-05-27,4
2114-05-28,8
2114-05-29,8
2114-05-30,6
2114-05-31,7
2114-06-01,9
2114-06-02,10
2114-06-03,13
2114-06-04,5
2114-06-05,7
2114-06-06,5
2114-06-07,8
2114-06-08,9
2114-06-09,5
2114-06-10,9
2114-06-11,8
2114-06-12,5
2114-06-13,6
2114-06-14,6
2114-06-15,9
2114-06-16,9
2114-06-17,6
2114-06-18,6
2114-06-19,7
2114-06-20,9
2114-06-21,10
2114-06-22,7
2114-06-23,8
2114-06-24,5
2114-06-25,4
2114-06-26,5
2114-06-27,4
2114-06-28,7
2114-06-29,9
2114-06-30,11
2114-07-01,7
2114-07-02,11
2114-07-03,7
2114-07-04,9
2114-07-05,10
2114-07-06,10
2114-07-07,9
2114-07-08,12
2114-07-09,5
2114-07-10,7
2114-07-11,4
2114-07-12,7
2114-07-13,5
2114-07-14,7
2114-07-15,12
2114-07-16,10
2114-07-17,7
2114-07-18,9
2114-07-19,9
2114-07-20,7
2114-07-21,8
2114-07-22,11
2114-07-23,6
2114-07-24,9
2114-07-25,10
2114-07-26,11
2114-07-27,12
2114-07-28,6
2114-07-29,9
2114-07-30,1
2114-07-31,5
2114-08-01,8
2114-08-02,13
2114-08-03,7
2114-08-04,4
2114-08-05,5
2114-08-06,7
2114-08-07,6
2114-08-08,6
2114-08-09,6
2114-08-10,7
2114-08-11,10
2114-08-12,8
2114-08-13,5
2114-08-14,9
2114-08-15,7
2114-08-16,7
2114-08-17,10
2114-08-18,7
2114-08-19,6
2114-08-20,7
2114-08-21,11
2114-08-22,2
2114-08-23,4
2114-08-24,11
2114-08-25,13
2114-08-26,1
2114-08-27,11
2114-08-28,6
2114-08-29,13
2114-08-30,5
2114-08-31,12
2114-09-01,6
2114-09-02,5
2114-09-03,7
2114-09-04,9
2114-09-05,4
2114-09-06,12
2114-09-07,11
2114-09-08,7
2114-09-09,12
2114-09-10,11
2114-09-11,8
2114-09-12,13
2114-09-13,7
2114-09-14,7
2114-09-15,6
2114-09-16,9
2114-09-17,15
2114-09-18,5
2114-09-19,10
2114-09-20,12
2114-09-21,5
2114-09-22,7
2114-09-23,6
2114-09-24,8
2114-09-25,11
2114-09-26,12
2114-09-27,3
2114-09-28,7
2114-09-29,8
2114-09-30,3
2114-10-01,5
2114-10-02,3
2114-10-03,5
2114-10-04,13
2114-10-05,7
2114-10-06,14
2114-10-07,2
2114-10-08,4
2114-10-09,10
2114-10-10,9
2114-10-11,11
2114-10-12,6
2114-10-13,6
2114-10-14,12
2114-10-15,8
2114-10-16,5
2114-10-17,9
2114-10-18,8
2114-10-19,8
2114-10-20,14
2114-10-21,11
2114-10-22,7
2114-10-23,4
2114-10-24,12
2114-10-25,12
2114-10-26,9
2114-10-27,9
2114-10-28,9
2114-10-29,8
2114-10-30,7
2114-10-31,6
2114-11-01,10
2114-11-02,8
2114-11-03,8
2114-11-04,13
2114-11-05,9
2114-11-06,9
2114-11-07,4
2114-11-08,4
2114-11-09,10
2114-11-10,7
2114-11-11,4
2114-11-12,13
2114-11-13,6
2114-11-14,5
2114-11-15,6
2114-11-16,8
2114-11-17,8
2114-11-18,8
2114-11-19,10
2114-11-20,4
2114-11-21,7
2114-11-22,7
2114-11-23,13
2114-11-24,7
2114-11-25,11
2114-11-26,9
2114-11-27,3
2114-11-28,10
2114-11-29,8
2114-11-30,6
2114-12-01,6
2114-12-02,11
2114-12-03,5
2114-12-04,10
2114-12-05,11
2114-12-06,7
2114-12-07,10
2114-12-08,8
2114-12-09,10
2114-12-10,8
2114-12-11,10
2114-12-12,12
2114-12-13,5
2114-12-14,6
2114-12-15,11
2114-12-16,9
2114-12-17,6
2114-12-18,5
2114-12-19,6
2114-12-20,10
2114-12-21,14
2114-12-22,9
2114-12-23,7
2114-12-24,5
2114-12-25,7
2114-12-26,12
2114-12-27,8
2114-12-28,10
2114-12-29,7
2114-12-30,13
2114-12-31,10
2115-01-01,15
2115-01-02,5
2115-01-03,10
2115-01-04,7
2115-01-05,9
2115-01-06,4
2115-01-07,10
2115-01-08,10
2115-01-09,11
2115-01-10,8
2115-01-11,6
2115-01-12,8
2115-01-13,7
2115-01-14,8
2115-01-15,6
2115-01-16,9
2115-01-17,6
2115-01-18,3
2115-01-19,6
2115-01-20,6
2115-01-21,4
2115-01-22,5
2115-01-23,13
2115-01-24,8
2115-01-25,4
2115-01-26,8
2115-01-27,8
2115-01-28,7
2115-01-29,5
2115-01-30,4
2115-01-31,8
2115-02-01,12
2115-02-02,6
2115-02-03,7
2115-02-04,4
2115-02-05,6
2115-02-06,10
2115-02-07,7
2115-02-08,12
2115-02-09,12
2115-02-10,4
2115-02-11,5
2115-02-12,10
2115-02-13,9
2115-02-14,14
2115-02-15,5
2115-02-16,6
2115-02-17,7
2115-02-18,9
2115-02-19,6
2115-02-20,7
2115-02-21,6
2115-02-22,9
2115-02-23,11
2115-02-24,10
2115-02-25,3
2115-02-26,5
2115-02-27,18
2115-02-28,9
2115-03-01,15
2115-03-02,3
2115-03-03,7
2115-03-04,17
2115-03-05,7
2115-03-06,6
2115-03-07,12
2115-03-08,3
2115-03-09,8
2115-03-10,11
2115-03-11,8
2115-03-12,8
2115-03-13,7
2115-03-14,16
2115-03-15,11
2115-03-16,6
2115-03-17,14
2115-03-18,9
2115-03-19,3
2115-03-20,11
2115-03-21,7
2115-03-22,7
2115-03-23,6
2115-03-24,7
2115-03-25,10
2115-03-26,5
2115-03-27,7
2115-03-28,7
2115-03-29,14
2115-03-30,4
2115-03-31,8
2115-04-01,6
2115-04-02,5
2115-04-03,9
2115-04-04,10
2115-04-05,8
2115-04-06,8
2115-04-07,4
2115-04-08,11
2115-04-09,12
2115-04-10,7
2115-04-11,5
2115-04-12,4
2115-04-13,7
2115-04-14,4
2115-04-15,6
2115-04-16,5
2115-04-17,5
2115-04-18,6
2115-04-19,8
2115-04-20,4
2115-04-21,10
2115-04-22,10
2115-04-23,8
2115-04-24,5
2115-04-25,8
2115-04-26,7
2115-04-27,5
2115-04-28,10
2115-04-29,10
2115-04-30,7
2115-05-01,10
2115-05-02,11
2115-05-03,11
2115-05-04,10
2115-05-05,10
2115-05-06,10
2115-05-07,11
2115-05-08,9
2115-05-09,5
2115-05-10,11
2115-05-11,10
2115-05-12,6
2115-05-13,8
2115-05-14,8
2115-05-15,5
2115-05-16,3
2115-05-17,3
2115-05-18,9
2115-05-19,12
2115-05-20,14
2115-05-21,7
2115-05-22,9
2115-05-23,10
2115-05-24,10
2115-05-25,6
2115-05-26,16
2115-05-27,10
2115-05-28,11
2115-05-29,8
2115-05-30,18
2115-05-31,8
2115-06-01,5
2115-06-02,12
2115-06-03,14
2115-06-04,4
2115-06-05,6
2115-06-06,8
2115-06-07,5
2115-06-08,11
2115-06-09,7
2115-06-10,5
2115-06-11,9
2115-06-12,6
2115-06-13,6
2115-06-14,5
2115-06-15,12
2115-06-16,9
2115-06-17,13
2115-06-18,9
2115-06-19,6
2115-06-20,10
2115-06-21,4
2115-06-22,10
2115-06-23,11
2115-06-24,11
2115-06-25,14
2115-06-26,6
2115-06-27,12
2115-06-28,5
2115-06-29,4
2115-06-30,10
2115-07-01,6
2115-07-02,6
2115-07-03,8
2115-07-04,7
2115-07-05,9
2115-07-06,9
2115-07-07,10
2115-07-08,8
2115-07-09,7
2115-07-10,7
2115-07-11,9
2115-07-12,9
2115-07-13,11
2115-07-14,7
2115-07-15,8
2115-07-16,8
2115-07-17,9
2115-07-18,5
2115-07-19,11
2115-07-20,9
2115-07-21,9
2115-07-22,9
2115-07-23,7
2115-07-24,9
2115-07-25,8
2115-07-26,12
2115-07-27,5
2115-07-28,7
2115-07-29,12
2115-07-30,11
2115-07-31,10
2115-08-01,11
2115-08-02,8
2115-08-03,6
2115-08-04,5
2115-08-05,8
2115-08-06,7
2115-08-07,8
2115-08-08,13
2115-08-09,6
2115-08-10,9
2115-08-11,8
2115-08-12,6
2115-08-13,6
2115-08-14,8
2115-08-15,5
2115-08-16,8
2115-08-17,10
2115-08-18,7
2115-08-19,4
2115-08-20,11
2115-08-21,11
2115-08-22,9
2115-08-23,11
2115-08-24,7
2115-08-25,9
2115-08-26,9
2115-08-27,5
2115-08-28,7
2115-08-29,4
2115-08-30,14
2115-08-31,3
2115-09-01,8
2115-09-02,15
2115-09-03,4
2115-09-04,9
2115-09-05,9
2115-09-06,15
2115-09-07,11
2115-09-08,9
2115-09-09,9
2115-09-10,1
2115-09-11,11
2115-09-12,10
2115-09-13,10
2115-09-14,7
2115-09-15,8
2115-09-16,8
2115-09-17,10
2115-09-18,7
2115-09-19,8
2115-09-20,9
2115-09-21,10
2115-09-22,10
2115-09-23,9
2115-09-24,11
2115-09-25,13
2115-09-26,13
2115-09-27,4
2115-09-28,5
2115-09-29,9
2115-09-30,4
2115-10-01,4
2115-10-02,10
2115-10-03,11
2115-10-04,4
2115-10-05,9
2115-10-06,7
2115-10-07,7
2115-10-08,4
2115-10-09,5
2115-10-10,11
2115-10-11,6
2115-10-12,10
2115-10-13,8
2115-10-14,10
2115-10-15,7
2115-10-16,11
2115-10-17,8
2115-10-18,5
2115-10-19,8
2115-10-20,12
2115-10-21,11
2115-10-22,7
2115-10-23,7
2115-10-24,7
2115-10-25,11
2115-10-26,16
2115-10-27,5
2115-10-28,3
2115-10-29,5
2115-10-30,8
2115-10-31,14
2115-11-01,9
2115-11-02,11
2115-11-03,9
2115-11-04,8
2115-11-05,11
2115-11-06,10
2115-11-07,13
2115-11-08,11
2115-11-09,9
2115-11-10,6
2115-11-11,6
2115-11-12,6
2115-11-13,10
2115-11-14,5
2115-11-15,5
2115-11-16,9
2115-11-17,10
2115-11-18,8
2115-11-19,6
2115-11-20,5
2115-11-21,9
2115-11-22,11
2115-11-23,11
2115-11-24,12
2115-11-25,9
2115-11-26,9
2115-11-27,15
2115-11-28,11
2115-11-29,14
2115-11-30,8
2115-12-01,6
2115-12-02,9
2115-12-03,8
2115-12-04,8
2115-12-05,10
2115-12-06,2
2115-12-07,11
2115-12-08,5
2115-12-09,8
2115-12-10,4
2115-12-11,3
2115-12-12,8
2115-12-13,10
2115-12-14,9
2115-12-15,9
2115-12-16,7
2115-12-17,5
2115-12-18,5
2115-12-19,9
2115-12-20,11
2115-12-21,5
2115-12-22,13
2115-12-23,11
2115-12-24,10
2115-12-25,9
2115-12-26,17
2115-12-27,7
2115-12-28,7
2115-12-29,9
2115-12-30,9
2115-12-31,9
2116-01-01,11
2116-01-02,12
2116-01-03,10
2116-01-04,10
2116-01-05,9
2116-01-06,13
2116-01-07,6
2116-01-08,5
2116-01-09,13
2116-01-10,8
2116-01-11,7
2116-01-12,6
2116-01-13,9
2116-01-14,5
2116-01-15,16
2116-01-16,11
2116-01-17,6
2116-01-18,9
2116-01-19,12
2116-01-20,8
2116-01-21,8
2116-01-22,8
2116-01-23,9
2116-01-24,10
2116-01-25,9
2116-01-26,7
2116-01-27,8
2116-01-28,8
2116-01-29,9
2116-01-30,15
2116-01-31,8
2116-02-01,12
2116-02-02,11
2116-02-03,6
2116-02-04,6
2116-02-05,4
2116-02-06,6
2116-02-07,10
2116-02-08,4
2116-02-09,8
2116-02-10,8
2116-02-11,8
2116-02-12,9
2116-02-13,9
2116-02-14,14
2116-02-15,5
2116-02-16,13
2116-02-17,6
2116-02-18,12
2116-02-19,11
2116-02-20,7
2116-02-21,13
2116-02-22,8
2116-02-23,4
2116-02-24,13
2116-02-25,18
2116-02-26,8
2116-02-27,9
2116-02-28,9
2116-02-29,9
2116-03-01,10
2116-03-02,10
2116-03-03,9
2116-03-04,7
2116-03-05,6
2116-03-06,8
2116-03-07,9
2116-03-08,11
2116-03-09,3
2116-03-10,7
2116-03-11,5
2116-03-12,9
2116-03-13,10
2116-03-14,5
2116-03-15,9
2116-03-16,8
2116-03-17,7
2116-03-18,8
2116-03-19,10
2116-03-20,4
2116-03-21,11
2116-03-22,13
2116-03-23,8
2116-03-24,9
2116-03-25,9
2116-03-26,12
2116-03-27,7
2116-03-28,11
2116-03-29,9
2116-03-30,13
2116-03-31,10
2116-04-01,10
2116-04-02,11
2116-04-03,12
2116-04-04,8
2116-04-05,9
2116-04-06,10
2116-04-07,10
2116-04-08,9
2116-04-09,8
2116-04-10,12
2116-04-11,7
2116-04-12,9
2116-04-13,8
2116-04-14,4
2116-04-15,16
2116-04-16,5
2116-04-17,1
2116-04-18,8
2116-04-19,8
2116-04-20,8
2116-04-21,11
2116-04-22,5
2116-04-23,7
2116-04-24,16
2116-04-25,9
2116-04-26,15
2116-04-27,8
2116-04-28,3
2116-04-29,9
2116-04-30,10
2116-05-01,11
2116-05-02,7
2116-05-03,6
2116-05-04,14
2116-05-05,5
2116-05-06,12
2116-05-07,10
2116-05-08,8
2116-05-09,8
2116-05-10,10
2116-05-11,14
2116-05-12,19
2116-05-13,5
2116-05-14,5
2116-05-15,7
2116-05-16,3
2116-05-17,6
2116-05-18,9
2116-05-19,11
2116-05-20,12
2116-05-21,10
2116-05-22,5
2116-05-23,12
2116-05-24,10
2116-05-25,10
2116-05-26,8
2116-05-27,8
2116-05-28,7
2116-05-29,10
2116-05-30,9
2116-05-31,18
2116-06-01,10
2116-06-02,3
2116-06-03,7
2116-06-04,7
2116-06-05,9
2116-06-06,7
2116-06-07,2
2116-06-08,11
2116-06-09,10
2116-06-10,12
2116-06-11,7
2116-06-12,10
2116-06-13,8
2116-06-14,8
2116-06-15,9
2116-06-16,8
2116-06-17,11
2116-06-18,13
2116-06-19,6
2116-06-20,5
2116-06-21,10
2116-06-22,7
2116-06-23,9
2116-06-24,7
2116-06-25,13
2116-06-26,10
2116-06-27,5
2116-06-28,11
2116-06-29,9
2116-06-30,9
2116-07-01,8
2116-07-02,10
2116-07-03,5
2116-07-04,4
2116-07-05,6
2116-07-06,8
2116-07-07,5
2116-07-08,5
2116-07-09,6
2116-07-10,6
2116-07-11,11
2116-07-12,5
2116-07-13,9
2116-07-14,11
2116-07-15,8
2116-07-16,5
2116-07-17,8
2116-07-18,9
2116-07-19,7
2116-07-20,9
2116-07-21,11
2116-07-22,13
2116-07-23,7
2116-07-24,7
2116-07-25,2
2116-07-26,6
2116-07-27,10
2116-07-28,9
2116-07-29,9
2116-07-30,9
2116-07-31,8
2116-08-01,10
2116-08-02,5
2116-08-03,11
2116-08-04,4
2116-08-05,11
2116-08-06,12
2116-08-07,9
2116-08-08,9
2116-08-09,6
2116-08-10,5
2116-08-11,5
2116-08-12,8
2116-08-13,8
2116-08-14,7
2116-08-15,10
2116-08-16,6
2116-08-17,12
2116-08-18,9
2116-08-19,9
2116-08-20,13
2116-08-21,9
2116-08-22,14
2116-08-23,9
2116-08-24,13
2116-08-25,10
2116-08-26,7
2116-08-27,15
2116-08-28,7
2116-08-29,9
2116-08-30,8
2116-08-31,6
2116-09-01,6
2116-09-02,7
2116-09-03,7
2116-09-04,5
2116-09-05,7
2116-09-06,5
2116-09-07,11
2116-09-08,10
2116-09-09,8
2116-09-10,11
2116-09-11,4
2116-09-12,11
2116-09-13,6
2116-09-14,9
2116-09-15,13
2116-09-16,8
2116-09-17,7
2116-09-18,14
2116-09-19,6
2116-09-20,12
2116-09-21,10
2116-09-22,9
2116-09-23,7
2116-09-24,6
2116-09-25,9
2116-09-26,8
2116-09-27,7
2116-09-28,6
2116-09-29,10
2116-09-30,12
2116-10-01,9
2116-10-02,7
2116-10-03,10
2116-10-04,9
2116-10-05,8
2116-10-06,10
2116-10-07,7
2116-10-08,7
2116-10-09,8
2116-10-10,3
2116-10-11,11
2116-10-12,8
2116-10-13,13
2116-10-14,6
2116-10-15,4
2116-10-16,16
2116-10-17,9
2116-10-18,10
2116-10-19,7
2116-10-20,14
2116-10-21,12
2116-10-22,6
2116-10-23,7
2116-10-24,14
2116-10-25,7
2116-10-26,5
2116-10-27,9
2116-10-28,6
2116-10-29,10
2116-10-30,8
2116-10-31,14
2116-11-01,4
2116-11-02,9
2116-11-03,12
2116-11-04,11
2116-11-05,10
2116-11-06,6
2116-11-07,6
2116-11-08,17
2116-11-09,12
2116-11-10,12
2116-11-11,9
2116-11-12,12
2116-11-13,6
2116-11-14,15
2116-11-15,6
2116-11-16,6
2116-11-17,13
2116-11-18,6
2116-11-19,17
2116-11-20,13
2116-11-21,9
2116-11-22,10
2116-11-23,8
2116-11-24,11
2116-11-25,7
2116-11-26,5
2116-11-27,8
2116-11-28,8
2116-11-29,8
2116-11-30,4
2116-12-01,14
2116-12-02,12
2116-12-03,5
2116-12-04,10
2116-12-05,4
2116-12-06,14
2116-12-07,7
2116-12-08,8
2116-12-09,2
2116-12-10,15
2116-12-11,12
2116-12-12,8
2116-12-13,7
2116-12-14,12
2116-12-15,10
2116-12-16,16
2116-12-17,6
2116-12-18,9
2116-12-19,7
2116-12-20,7
2116-12-21,9
2116-12-22,10
2116-12-23,14
2116-12-24,4
2116-12-25,7
2116-12-26,2
2116-12-27,13
2116-12-28,12
2116-12-29,16
2116-12-30,13
2116-12-31,14
2117-01-01,12
2117-01-02,10
2117-01-03,11
2117-01-04,4
2117-01-05,7
2117-01-06,12
2117-01-07,5
2117-01-08,10
2117-01-09,16
2117-01-10,9
2117-01-11,7
2117-01-12,11
2117-01-13,11
2117-01-14,6
2117-01-15,9
2117-01-16,5
2117-01-17,6
2117-01-18,11
2117-01-19,9
2117-01-20,8
2117-01-21,7
2117-01-22,8
2117-01-23,8
2117-01-24,6
2117-01-25,12
2117-01-26,6
2117-01-27,11
2117-01-28,6
2117-01-29,4
2117-01-30,10
2117-01-31,11
2117-02-01,7
2117-02-02,6
2117-02-03,9
2117-02-04,4
2117-02-05,8
2117-02-06,12
2117-02-07,6
2117-02-08,10
2117-02-09,9
2117-02-10,9
2117-02-11,8
2117-02-12,10
2117-02-13,7
2117-02-14,9
2117-02-15,10
2117-02-16,10
2117-02-17,12
2117-02-18,6
2117-02-19,9
2117-02-20,7
2117-02-21,9
2117-02-22,12
2117-02-23,9
2117-02-24,6
2117-02-25,8
2117-02-26,5
2117-02-27,10
2117-02-28,9
2117-03-01,13
2117-03-02,14
2117-03-03,6
2117-03-04,9
2117-03-05,11
2117-03-06,11
2117-03-07,12
2117-03-08,6
2117-03-09,9
2117-03-10,9
2117-03-11,11
2117-03-12,8
2117-03-13,8
2117-03-14,12
2117-03-15,4
2117-03-16,10
2117-03-17,9
2117-03-18,10
2117-03-19,8
2117-03-20,9
2117-03-21,7
2117-03-22,9
2117-03-23,11
2117-03-24,7
2117-03-25,6
2117-03-26,13
2117-03-27,10
2117-03-28,11
2117-03-29,10
2117-03-30,8
2117-03-31,15
2117-04-01,13
2117-04-02,10
2117-04-03,9
2117-04-04,14
2117-04-05,11
2117-04-06,6
2117-04-07,10
2117-04-08,6
2117-04-09,9
2117-04-10,7
2117-04-11,10
2117-04-12,11
2117-04-13,6
2117-04-14,8
2117-04-15,6
2117-04-16,11
2117-04-17,8
2117-04-18,5
2117-04-19,9
2117-04-20,9
2117-04-21,6
2117-04-22,10
2117-04-23,8
2117-04-24,7
2117-04-25,11
2117-04-26,2
2117-04-27,14
2117-04-28,10
2117-04-29,12
2117-04-30,6
2117-05-01,6
2117-05-02,9
2117-05-03,12
2117-05-04,6
2117-05-05,12
2117-05-06,11
2117-05-07,12
2117-05-08,10
2117-05-09,9
2117-05-10,10
2117-05-11,10
2117-05-12,13
2117-05-13,8
2117-05-14,10
2117-05-15,8
2117-05-16,9
2117-05-17,9
2117-05-18,7
2117-05-19,8
2117-05-20,7
2117-05-21,9
2117-05-22,14
2117-05-23,12
2117-05-24,14
2117-05-25,9
2117-05-26,11
2117-05-27,9
2117-05-28,8
2117-05-29,10
2117-05-30,8
2117-05-31,12
2117-06-01,3
2117-06-02,11
2117-06-03,10
2117-06-04,5
2117-06-05,5
2117-06-06,8
2117-06-07,11
2117-06-08,11
2117-06-09,7
2117-06-10,6
2117-06-11,8
2117-06-12,12
2117-06-13,3
2117-06-14,7
2117-06-15,8
2117-06-16,7
2117-06-17,11
2117-06-18,8
2117-06-19,8
2117-06-20,8
2117-06-21,9
2117-06-22,14
2117-06-23,10
2117-06-24,9
2117-06-25,7
2117-06-26,9
2117-06-27,17
2117-06-28,7
2117-06-29,11
2117-06-30,5
2117-07-01,12
2117-07-02,9
2117-07-03,5
2117-07-04,8
2117-07-05,18
2117-07-06,11
2117-07-07,4
2117-07-08,8
2117-07-09,5
2117-07-10,9
2117-07-11,9
2117-07-12,6
2117-07-13,11
2117-07-14,7
2117-07-15,9
2117-07-16,7
2117-07-17,5
2117-07-18,7
2117-07-19,10
2117-07-20,4
2117-07-21,10
2117-07-22,12
2117-07-23,7
2117-07-24,9
2117-07-25,5
2117-07-26,8
2117-07-27,10
2117-07-28,9
2117-07-29,8
2117-07-30,6
2117-07-31,13
2117-08-01,8
2117-08-02,6
2117-08-03,6
2117-08-04,7
2117-08-05,10
2117-08-06,7
2117-08-07,11
2117-08-08,7
2117-08-09,11
2117-08-10,7
2117-08-11,8
2117-08-12,6
2117-08-13,10
2117-08-14,10
2117-08-15,7
2117-08-16,12
2117-08-17,6
2117-08-18,8
2117-08-19,14
2117-08-20,12
2117-08-21,9
2117-08-22,9
2117-08-23,13
2117-08-24,11
2117-08-25,12
2117-08-26,7
2117-08-27,10
2117-08-28,9
2117-08-29,7
2117-08-30,5
2117-08-31,6
2117-09-01,12
2117-09-02,10
2117-09-03,11
2117-09-04,9
2117-09-05,9
2117-09-06,8
2117-09-07,7
2117-09-08,10
2117-09-09,9
2117-09-10,6
2117-09-11,11
2117-09-12,6
2117-09-13,10
2117-09-14,6
2117-09-15,8
2117-09-16,7
2117-09-17,10
2117-09-18,11
2117-09-19,5
2117-09-20,8
2117-09-21,6
2117-09-22,9
2117-09-23,8
2117-09-24,13
2117-09-25,12
2117-09-26,11
2117-09-27,13
2117-09-28,8
2117-09-29,7
2117-09-30,11
2117-10-01,10
2117-10-02,16
2117-10-03,12
2117-10-04,8
2117-10-05,8
2117-10-06,7
2117-10-07,10
2117-10-08,8
2117-10-09,10
2117-10-10,7
2117-10-11,9
2117-10-12,7
2117-10-13,7
2117-10-14,4
2117-10-15,9
2117-10-16,14
2117-10-17,11
2117-10-18,6
2117-10-19,9
2117-10-20,8
2117-10-21,9
2117-10-22,8
2117-10-23,9
2117-10-24,7
2117-10-25,10
2117-10-26,16
2117-10-27,8
2117-10-28,5
2117-10-29,11
2117-10-30,8
2117-10-31,11
2117-11-01,10
2117-11-02,10
2117-11-03,8
2117-11-04,7
2117-11-05,7
2117-11-06,13
2117-11-07,12
2117-11-08,15
2117-11-09,11
2117-11-10,10
2117-11-11,6
2117-11-12,4
2117-11-13,10
2117-11-14,11
2117-11-15,9
2117-11-16,12
2117-11-17,13
2117-11-18,16
2117-11-19,12
2117-11-20,4
2117-11-21,7
2117-11-22,8
2117-11-23,13
2117-11-24,8
2117-11-25,13
2117-11-26,7
2117-11-27,9
2117-11-28,6
2117-11-29,8
2117-11-30,8
2117-12-01,13
2117-12-02,10
2117-12-03,13
2117-12-04,9
2117-12-05,6
2117-12-06,6
2117-12-07,10
2117-12-08,10
2117-12-09,7
2117-12-10,6
2117-12-11,12
2117-12-12,7
2117-12-13,4
2117-12-14,9
2117-12-15,15
2117-12-16,6
2117-12-17,10
2117-12-18,14
2117-12-19,11
2117-12-20,13
2117-12-21,15
2117-12-22,6
2117-12-23,6
2117-12-24,4
2117-12-25,12
2117-12-26,10
2117-12-27,9
2117-12-28,4
2117-12-29,13
2117-12-30,10
2117-12-31,7
2118-01-01,13
2118-01-02,9
2118-01-03,5
2118-01-04,3
2118-01-05,7
2118-01-06,10
2118-01-07,5
2118-01-08,3
2118-01-09,6
2118-01-10,5
2118-01-11,11
2118-01-12,5
2118-01-13,7
2118-01-14,8
2118-01-15,7
2118-01-16,8
2118-01-17,15
2118-01-18,12
2118-01-19,12
2118-01-20,15
2118-01-21,8
2118-01-22,13
2118-01-23,5
2118-01-24,4
2118-01-25,16
2118-01-26,8
2118-01-27,13
2118-01-28,7
2118-01-29,10
2118-01-30,7
2118-01-31,15
2118-02-01,7
2118-02-02,9
2118-02-03,13
2118-02-04,11
2118-02-05,9
2118-02-06,7
2118-02-07,11
2118-02-08,15
2118-02-09,9
2118-02-10,8
2118-02-11,9
2118-02-12,9
2118-02-13,13
2118-02-14,8
2118-02-15,4
2118-02-16,8
2118-02-17,11
2118-02-18,7
2118-02-19,13
2118-02-20,8
2118-02-21,11
2118-02-22,11
2118-02-23,4
2118-02-24,10
2118-02-25,6
2118-02-26,5
2118-02-27,8
2118-02-28,15
2118-03-01,7
2118-03-02,8
2118-03-03,8
2118-03-04,9
2118-03-05,6
2118-03-06,6
2118-03-07,9
2118-03-08,17
2118-03-09,8
2118-03-10,4
2118-03-11,10
2118-03-12,15
2118-03-13,6
2118-03-14,11
2118-03-15,13
2118-03-16,8
2118-03-17,11
2118-03-18,7
2118-03-19,6
2118-03-20,8
2118-03-21,11
2118-03-22,7
2118-03-23,8
2118-03-24,14
2118-03-25,6
2118-03-26,10
2118-03-27,9
2118-03-28,8
2118-03-29,10
2118-03-30,13
2118-03-31,7
2118-04-01,7
2118-04-02,8
2118-04-03,3
2118-04-04,10
2118-04-05,10
2118-04-06,11
2118-04-07,10
2118-04-08,10
2118-04-09,9
2118-04-10,8
2118-04-11,9
2118-04-12,9
2118-04-13,14
2118-04-14,15
2118-04-15,12
2118-04-16,12
2118-04-17,8
2118-04-18,13
2118-04-19,7
2118-04-20,7
2118-04-21,5
2118-04-22,12
2118-04-23,5
2118-04-24,16
2118-04-25,12
2118-04-26,13
2118-04-27,17
2118-04-28,4
2118-04-29,10
2118-04-30,11
2118-05-01,13
2118-05-02,9
2118-05-03,9
2118-05-04,4
2118-05-05,11
2118-05-06,9
2118-05-07,10
2118-05-08,5
2118-05-09,7
2118-05-10,5
2118-05-11,11
2118-05-12,4
2118-05-13,12
2118-05-14,11
2118-05-15,7
2118-05-16,13
2118-05-17,9
2118-05-18,8
2118-05-19,14
2118-05-20,6
2118-05-21,9
2118-05-22,9
2118-05-23,16
2118-05-24,9
2118-05-25,13
2118-05-26,10
2118-05-27,10
2118-05-28,10
2118-05-29,8
2118-05-30,11
2118-05-31,11
2118-06-01,10
2118-06-02,12
2118-06-03,5
2118-06-04,8
2118-06-05,17
2118-06-06,12
2118-06-07,7
2118-06-08,9
2118-06-09,9
2118-06-10,13
2118-06-11,14
2118-06-12,8
2118-06-13,7
2118-06-14,13
2118-06-15,10
2118-06-16,11
2118-06-17,16
2118-06-18,10
2118-06-19,12
2118-06-20,11
2118-06-21,5
2118-06-22,5
2118-06-23,14
2118-06-24,13
2118-06-25,7
2118-06-26,8
2118-06-27,13
2118-06-28,12
2118-06-29,10
2118-06-30,6
2118-07-01,6
2118-07-02,9
2118-07-03,12
2118-07-04,11
2118-07-05,10
2118-07-06,12
2118-07-07,8
2118-07-08,6
2118-07-09,13
2118-07-10,9
2118-07-11,14
2118-07-12,4
2118-07-13,7
2118-07-14,15
2118-07-15,13
2118-07-16,8
